MODULE_TAG,TABLE_NAME,COLUMN_NAME,DATA_TYPE
PRC,POI_ALLREQ_APPROVERS_V,APPROVER,VARCHAR2
PRC,POI_ALLREQ_APPROVERS_V,COMPOSITEINSTANCEID,CHAR
PRC,POI_ALLREQ_APPROVERS_V,REQUISITION_HEADER_ID,NUMBER
PRC,POI_ALLREQ_APPROVERS_V,DOCUMENT_STATUS,CHAR
PRC,POI_ALL_SPEND_DATA_V,SOURCE_TABLE,VARCHAR2
PRC,POI_ALL_SPEND_DATA_V,DATASOURCE_NUM_ID,NUMBER
PRC,POI_ALL_SPEND_DATA_V,TXN_ID,NUMBER
PRC,POI_ALL_SPEND_DATA_V,SOURCE_TXN_ID,NUMBER
PRC,POI_ALL_SPEND_DATA_V,SPEND_TXN_TYPE,VARCHAR2
PRC,POI_ALL_SPEND_DATA_V,TXN_NUM,VARCHAR2
PRC,POI_ALL_SPEND_DATA_V,LINE_NUM,NUMBER
PRC,POI_ALL_SPEND_DATA_V,TXN_DATE,TIMESTAMP(6)
PRC,POI_ALL_SPEND_DATA_V,TXN_DESC,VARCHAR2
PRC,POI_ALL_SPEND_DATA_V,LINE_DESC,VARCHAR2
PRC,POI_ALL_SPEND_DATA_V,ITEM_CODE,VARCHAR2
PRC,POI_ALL_SPEND_DATA_V,ITEM_DESCRIPTION,VARCHAR2
PRC,POI_ALL_SPEND_DATA_V,SUPPLIER_NAME,VARCHAR2
PRC,POI_ALL_SPEND_DATA_V,SUPPLIER_SITE,VARCHAR2
PRC,POI_ALL_SPEND_DATA_V,OPERATING_UNIT,VARCHAR2
PRC,POI_ALL_SPEND_DATA_V,UOM,VARCHAR2
PRC,POI_ALL_SPEND_DATA_V,LINE_QUANTITY,NUMBER
PRC,POI_ALL_SPEND_DATA_V,CURRENCY,VARCHAR2
PRC,POI_ALL_SPEND_DATA_V,UNIT_PRICE,NUMBER
PRC,POI_ALL_SPEND_DATA_V,LINE_AMOUNT,NUMBER
PRC,POI_ALL_SPEND_DATA_V,COST_CENTER,VARCHAR2
PRC,POI_ALL_SPEND_DATA_V,EBS_CATEGORY_CODE,NUMBER
PRC,POI_ALL_SPEND_DATA_V,UNSPSC_CATEGORY_CODE,NUMBER
PRC,POI_ALL_SPEND_DATA_V,CUSTOM_CATEGORY_CODE1,NUMBER
PRC,POI_ALL_SPEND_DATA_V,CUSTOM_CATEGORY_CODE2,NUMBER
PRC,POI_ALL_SPEND_DATA_V,CUSTOM_CATEGORY_CODE3,NUMBER
PRC,POI_ALL_SPEND_DATA_V,EBS_AUTO_CODE,NUMBER
PRC,POI_ALL_SPEND_DATA_V,UNSPSC_AUTO_CODE,NUMBER
PRC,POI_ALL_SPEND_DATA_V,CUSTOM_AUTO_CODE1,NUMBER
PRC,POI_ALL_SPEND_DATA_V,CUSTOM_AUTO_CODE2,NUMBER
PRC,POI_ALL_SPEND_DATA_V,CUSTOM_AUTO_CODE3,NUMBER
PRC,POI_ALL_SPEND_DATA_V,W_UPDATE_DT,TIMESTAMP(6)
PRC,POI_ALL_SPEND_DATA_V,FACT_INTEGRATION_ID,VARCHAR2
PRC,POI_ALL_SPEND_DATA_V,FACT_TABLE,VARCHAR2
PRC,POI_ALL_SPEND_DATA_V,BU_ID,NUMBER
PRC,POI_ALL_SPEND_DATA_V,PREDICTION_CODE1,NUMBER
PRC,POI_ALL_SPEND_DATA_V,PREDICTION_MATCH_SCORE1,NUMBER
PRC,POI_ALL_SPEND_DATA_V,PREDICTION_CODE2,NUMBER
PRC,POI_ALL_SPEND_DATA_V,PREDICTION_MATCH_SCORE2,NUMBER
PRC,POI_ALL_SPEND_DATA_V,PREDICTION_CODE3,NUMBER
PRC,POI_ALL_SPEND_DATA_V,PREDICTION_MATCH_SCORE3,NUMBER
PRC,POI_APPROVED_RESULTS,INTEGRATION_ID,NUMBER
PRC,POI_APPROVED_RESULTS,DATASOURCE_NUM_ID,NUMBER
PRC,POI_APPROVED_RESULTS,EBS_AUTO_CODE,NUMBER
PRC,POI_APPROVED_RESULTS,UNSPSC_AUTO_CODE,NUMBER
PRC,POI_APPROVED_RESULTS,CUSTOM_AUTO_CODE1,NUMBER
PRC,POI_APPROVED_RESULTS,CUSTOM_AUTO_CODE2,NUMBER
PRC,POI_APPROVED_RESULTS,CUSTOM_AUTO_CODE3,NUMBER
PRC,POI_APPROVED_RESULTS,SOURCE_TABLE,VARCHAR2
PRC,POI_APPROVED_RESULTS,BU_ID,NUMBER
PRC,POI_APPROVED_RESULTS,LAST_UPDATE_DATE,TIMESTAMP(6)
PRC,POI_APPROVED_RESULTS,LAST_UPDATED_BY,VARCHAR2
PRC,POI_APPROVED_RESULTS,CREATION_DATE,TIMESTAMP(6)
PRC,POI_APPROVED_RESULTS,CREATED_BY,VARCHAR2
PRC,POI_APPROVED_RESULTS,LAST_UPDATE_LOGIN,VARCHAR2
PRC,POI_APPROVED_RESULTS,OBJECT_VERSION_NUMBER,NUMBER
PRC,POI_ASSISTED_RESULTS,TXN_ID,NUMBER
PRC,POI_ASSISTED_RESULTS,LEVEL_ID,NUMBER
PRC,POI_ASSISTED_RESULTS,FILTER,NUMBER
PRC,POI_ASSISTED_RESULTS,CLSF_CODE1,VARCHAR2
PRC,POI_ASSISTED_RESULTS,CLSF_CONFIDENCE1,NUMBER
PRC,POI_ASSISTED_RESULTS,CLSF_CODE2,VARCHAR2
PRC,POI_ASSISTED_RESULTS,CLSF_CONFIDENCE2,NUMBER
PRC,POI_ASSISTED_RESULTS,CREATION_DATE,TIMESTAMP(6)
PRC,POI_ASSISTED_RESULTS,CREATED_BY,VARCHAR2
PRC,POI_ASSISTED_RESULTS,LAST_UPDATED_BY,VARCHAR2
PRC,POI_ASSISTED_RESULTS,LAST_UPDATE_DATE,TIMESTAMP(6)
PRC,POI_ASSISTED_RESULTS,LAST_UPDATE_LOGIN,VARCHAR2
PRC,POI_ASSISTED_RESULTS,EFFECTIVE_START_DATE,DATE
PRC,POI_ASSISTED_RESULTS,EFFECTIVE_END_DATE,DATE
PRC,POI_ASSISTED_RESULTS,OBJECT_VERSION_NUMBER,NUMBER
PRC,POI_BATCHES,BATCH_ID,NUMBER
PRC,POI_BATCHES,CLSF_START_DATE,DATE
PRC,POI_BATCHES,CLSF_END_DATE,DATE
PRC,POI_BATCHES,APPROVAL_STATUS,VARCHAR2
PRC,POI_BATCHES,APPROVAL_DATE,DATE
PRC,POI_BATCHES,CLSF_STATUS,VARCHAR2
PRC,POI_BATCHES,APPROVED_BY,VARCHAR2
PRC,POI_BATCHES,TAXONOMY_ID,NUMBER
PRC,POI_BATCHES,BATCH_DESC,VARCHAR2
PRC,POI_BATCHES,MODEL_NAME,VARCHAR2
PRC,POI_BATCHES,ERROR_CODE,VARCHAR2
PRC,POI_BATCHES,APPLY_OPERATION_NAME,VARCHAR2
PRC,POI_BATCHES,DATA_SOURCE_LISTS,VARCHAR2
PRC,POI_BATCHES,APPROVAL_ERR_MSG,VARCHAR2
PRC,POI_BATCHES,ERROR_MESSAGE,VARCHAR2
PRC,POI_BATCHES,CURRENT_STEP,VARCHAR2
PRC,POI_BATCHES,CURRENT_STEP_PERCENT_COMPLETE,NUMBER
PRC,POI_BATCHES,CREATION_DATE,TIMESTAMP(6)
PRC,POI_BATCHES,CREATED_BY,VARCHAR2
PRC,POI_BATCHES,LAST_UPDATED_BY,VARCHAR2
PRC,POI_BATCHES,LAST_UPDATE_DATE,TIMESTAMP(6)
PRC,POI_BATCHES,LAST_UPDATE_LOGIN,VARCHAR2
PRC,POI_BATCHES,OBJECT_VERSION_NUMBER,NUMBER
PRC,POI_CLASSIFICATION_CONTROLS,CONTROL_ID,NUMBER
PRC,POI_CLASSIFICATION_CONTROLS,THRESHOLD_PERCENTAGE,NUMBER
PRC,POI_CLASSIFICATION_CONTROLS,THRESHOLD_PERCENTAGE_DEFAULT,NUMBER
PRC,POI_CLASSIFICATION_CONTROLS,UPLOAD_ERRORS,NUMBER
PRC,POI_CLASSIFICATION_CONTROLS,UPLOAD_ERRORS_DEFAULT,NUMBER
PRC,POI_CLASSIFICATION_CONTROLS,LEXER_NAME,VARCHAR2
PRC,POI_CLASSIFICATION_CONTROLS,LEXER_NAME_DEFAULT,VARCHAR2
PRC,POI_CLASSIFICATION_CONTROLS,LEXER_PARAMS,VARCHAR2
PRC,POI_CLASSIFICATION_CONTROLS,LEXER_PARAMS_DEFAULT,VARCHAR2
PRC,POI_CLASSIFICATION_CONTROLS,EXPORT_ADDL_COLS,VARCHAR2
PRC,POI_CLASSIFICATION_CONTROLS,EXPORT_ADDL_COLS_DEFAULT,VARCHAR2
PRC,POI_CLASSIFICATION_CONTROLS,SEED_DATA_SOURCE,VARCHAR2
PRC,POI_CLASSIFICATION_CONTROLS,CREATED_BY,VARCHAR2
PRC,POI_CLASSIFICATION_CONTROLS,CREATION_DATE,TIMESTAMP(6)
PRC,POI_CLASSIFICATION_CONTROLS,LAST_UPDATED_BY,VARCHAR2
PRC,POI_CLASSIFICATION_CONTROLS,LAST_UPDATE_DATE,TIMESTAMP(6)
PRC,POI_CLASSIFICATION_CONTROLS,LAST_UPDATE_LOGIN,VARCHAR2
PRC,POI_CLASSIFICATION_CONTROLS,OBJECT_VERSION_NUMBER,NUMBER
PRC,POI_CLASSIFICATION_CONTROLS,ORA_SEED_SET1,VARCHAR2
PRC,POI_CLASSIFICATION_CONTROLS,ORA_SEED_SET2,VARCHAR2
PRC,POI_CLASSIFICATION_CONTROLS,ENTITY_ID,NUMBER
PRC,POI_CLSF_BATCHES_B,BATCH_ID,NUMBER
PRC,POI_CLSF_BATCHES_B,CLSF_START_DATE,DATE
PRC,POI_CLSF_BATCHES_B,CLSF_END_DATE,DATE
PRC,POI_CLSF_BATCHES_B,APPROVAL_STATUS,VARCHAR2
PRC,POI_CLSF_BATCHES_B,APPROVAL_DATE,DATE
PRC,POI_CLSF_BATCHES_B,CLSF_STATUS,VARCHAR2
PRC,POI_CLSF_BATCHES_B,APPROVED_BY,VARCHAR2
PRC,POI_CLSF_BATCHES_B,TAXONOMY_ID,NUMBER
PRC,POI_CLSF_BATCHES_B,MODEL_NAME,VARCHAR2
PRC,POI_CLSF_BATCHES_B,ERROR_CODE,VARCHAR2
PRC,POI_CLSF_BATCHES_B,APPLY_OPERATION_NAME,VARCHAR2
PRC,POI_CLSF_BATCHES_B,DATA_SOURCE_LISTS,VARCHAR2
PRC,POI_CLSF_BATCHES_B,APPROVAL_ERR_MSG,VARCHAR2
PRC,POI_CLSF_BATCHES_B,ERROR_MESSAGE,VARCHAR2
PRC,POI_CLSF_BATCHES_B,CURRENT_STEP,VARCHAR2
PRC,POI_CLSF_BATCHES_B,CURRENT_STEP_PERCENT_COMPLETE,NUMBER
PRC,POI_CLSF_BATCHES_B,CURRENCY,VARCHAR2
PRC,POI_CLSF_BATCHES_B,BU_ID,NUMBER
PRC,POI_CLSF_BATCHES_B,RULES_APPLIED_FLAG,VARCHAR2
PRC,POI_CLSF_BATCHES_B,TXN_START_DATE,DATE
PRC,POI_CLSF_BATCHES_B,TXN_END_DATE,DATE
PRC,POI_CLSF_BATCHES_B,TAXONOMY_LVL_COUNT,NUMBER
PRC,POI_CLSF_BATCHES_B,CREATION_DATE,TIMESTAMP(6)
PRC,POI_CLSF_BATCHES_B,CREATED_BY,VARCHAR2
PRC,POI_CLSF_BATCHES_B,LAST_UPDATED_BY,VARCHAR2
PRC,POI_CLSF_BATCHES_B,LAST_UPDATE_DATE,TIMESTAMP(6)
PRC,POI_CLSF_BATCHES_B,LAST_UPDATE_LOGIN,VARCHAR2
PRC,POI_CLSF_BATCHES_B,OBJECT_VERSION_NUMBER,NUMBER
PRC,POI_CLSF_BATCHES_B,ENTITY_ID,NUMBER
PRC,POI_CLSF_BATCHES_B,TOTAL_AMOUNT,NUMBER
PRC,POI_CLSF_BATCHES_B,JOB_ID,NUMBER
PRC,POI_CLSF_BATCHES_TL,BATCH_ID,NUMBER
PRC,POI_CLSF_BATCHES_TL,BATCH_DESC,VARCHAR2
PRC,POI_CLSF_BATCHES_TL,CREATION_DATE,TIMESTAMP(6)
PRC,POI_CLSF_BATCHES_TL,SOURCE_LANG,VARCHAR2
PRC,POI_CLSF_BATCHES_TL,LANGUAGE,VARCHAR2
PRC,POI_CLSF_BATCHES_TL,CREATED_BY,VARCHAR2
PRC,POI_CLSF_BATCHES_TL,LAST_UPDATED_BY,VARCHAR2
PRC,POI_CLSF_BATCHES_TL,LAST_UPDATE_DATE,TIMESTAMP(6)
PRC,POI_CLSF_BATCHES_TL,LAST_UPDATE_LOGIN,VARCHAR2
PRC,POI_CLSF_BATCHES_TL,OBJECT_VERSION_NUMBER,NUMBER
PRC,POI_CLSF_BATCHES_VL,CLSF_END_DATE,DATE
PRC,POI_CLSF_BATCHES_VL,APPROVAL_STATUS,VARCHAR2
PRC,POI_CLSF_BATCHES_VL,APPROVAL_DATE,DATE
PRC,POI_CLSF_BATCHES_VL,CLSF_STATUS,VARCHAR2
PRC,POI_CLSF_BATCHES_VL,APPROVED_BY,VARCHAR2
PRC,POI_CLSF_BATCHES_VL,TAXONOMY_ID,NUMBER
PRC,POI_CLSF_BATCHES_VL,MODEL_NAME,VARCHAR2
PRC,POI_CLSF_BATCHES_VL,ERROR_CODE,VARCHAR2
PRC,POI_CLSF_BATCHES_VL,APPLY_OPERATION_NAME,VARCHAR2
PRC,POI_CLSF_BATCHES_VL,DATA_SOURCE_LISTS,VARCHAR2
PRC,POI_CLSF_BATCHES_VL,APPROVAL_ERR_MSG,VARCHAR2
PRC,POI_CLSF_BATCHES_VL,ERROR_MESSAGE,VARCHAR2
PRC,POI_CLSF_BATCHES_VL,CURRENT_STEP,VARCHAR2
PRC,POI_CLSF_BATCHES_VL,CURRENT_STEP_PERCENT_COMPLETE,NUMBER
PRC,POI_CLSF_BATCHES_VL,BATCH_ID,NUMBER
PRC,POI_CLSF_BATCHES_VL,CLSF_START_DATE,DATE
PRC,POI_CLSF_BATCHES_VL,CURRENCY,VARCHAR2
PRC,POI_CLSF_BATCHES_VL,CREATION_DATE,TIMESTAMP(6)
PRC,POI_CLSF_BATCHES_VL,CREATED_BY,VARCHAR2
PRC,POI_CLSF_BATCHES_VL,LAST_UPDATED_BY,VARCHAR2
PRC,POI_CLSF_BATCHES_VL,LAST_UPDATE_DATE,TIMESTAMP(6)
PRC,POI_CLSF_BATCHES_VL,LAST_UPDATE_LOGIN,VARCHAR2
PRC,POI_CLSF_BATCHES_VL,OBJECT_VERSION_NUMBER,NUMBER
PRC,POI_CLSF_BATCHES_VL,BATCH_DESC,VARCHAR2
PRC,POI_CLSF_BATCHES_VL,BU_ID,NUMBER
PRC,POI_CLSF_BATCHES_VL,RULES_APPLIED_FLAG,VARCHAR2
PRC,POI_CLSF_BATCHES_VL,TXN_START_DATE,DATE
PRC,POI_CLSF_BATCHES_VL,TXN_END_DATE,DATE
PRC,POI_CLSF_BATCHES_VL,TAXONOMY_LVL_COUNT,NUMBER
PRC,POI_CLSF_BATCHES_VL,TOTAL_AMOUNT,NUMBER
PRC,POI_CLSF_BATCHES_VL,ENTITY_ID,NUMBER
PRC,POI_CLSF_BATCHES_VL,JOB_ID,NUMBER
PRC,POI_DATASETS_V,DATASET_NAME,VARCHAR2
PRC,POI_DATASETS_V,DISPLAY_NAME,VARCHAR2
PRC,POI_DATASETS_V,DATASET_PURPOSE,VARCHAR2
PRC,POI_DATASETS_V,LAST_USED_DATE,DATE
PRC,POI_DATASETS_V,ENTITY_ID,NUMBER
PRC,POI_DATASET_ATTRIBUTES_MAP,ATTRIBUTE_MAP_ID,NUMBER
PRC,POI_DATASET_ATTRIBUTES_MAP,DATASET_NAME,VARCHAR2
PRC,POI_DATASET_ATTRIBUTES_MAP,ATTRIBUTE_CODE,VARCHAR2
PRC,POI_DATASET_ATTRIBUTES_MAP,ATTRIBUTE_NAME,VARCHAR2
PRC,POI_DATASET_ATTRIBUTES_MAP,ATTRIBUTE_TYPE,VARCHAR2
PRC,POI_DATASET_ATTRIBUTES_MAP,USE_FOR_CLASSIFICATION,VARCHAR2
PRC,POI_DATASET_ATTRIBUTES_MAP,USAGE_TYPE,VARCHAR2
PRC,POI_DATASET_ATTRIBUTES_MAP,SOURCE_TABLE,VARCHAR2
PRC,POI_DATASET_ATTRIBUTES_MAP,SOURCE_TABLE_ALIAS_NAME,VARCHAR2
PRC,POI_DATASET_ATTRIBUTES_MAP,SOURCE_COLUMN,VARCHAR2
PRC,POI_DATASET_ATTRIBUTES_MAP,SEED_DATA_SOURCE,VARCHAR2
PRC,POI_DATASET_ATTRIBUTES_MAP,CREATION_DATE,TIMESTAMP(6)
PRC,POI_DATASET_ATTRIBUTES_MAP,CREATED_BY,VARCHAR2
PRC,POI_DATASET_ATTRIBUTES_MAP,LAST_UPDATED_BY,VARCHAR2
PRC,POI_DATASET_ATTRIBUTES_MAP,LAST_UPDATE_DATE,TIMESTAMP(6)
PRC,POI_DATASET_ATTRIBUTES_MAP,LAST_UPDATE_LOGIN,VARCHAR2
PRC,POI_DATASET_ATTRIBUTES_MAP,OBJECT_VERSION_NUMBER,NUMBER
PRC,POI_DATASET_ATTRIBUTES_MAP,ORA_SEED_SET1,VARCHAR2
PRC,POI_DATASET_ATTRIBUTES_MAP,ORA_SEED_SET2,VARCHAR2
PRC,POI_DATASET_DEFINITIONS,DATASET_NAME,VARCHAR2
PRC,POI_DATASET_DEFINITIONS,SEEDED_SELECT_CLAUSE,VARCHAR2
PRC,POI_DATASET_DEFINITIONS,SEEDED_FROM_CLAUSE,VARCHAR2
PRC,POI_DATASET_DEFINITIONS,SEEDED_WHERE_CLAUSE,VARCHAR2
PRC,POI_DATASET_DEFINITIONS,SEED_DATA_SOURCE,VARCHAR2
PRC,POI_DATASET_DEFINITIONS,CREATION_DATE,TIMESTAMP(6)
PRC,POI_DATASET_DEFINITIONS,CREATED_BY,VARCHAR2
PRC,POI_DATASET_DEFINITIONS,LAST_UPDATED_BY,VARCHAR2
PRC,POI_DATASET_DEFINITIONS,LAST_UPDATE_DATE,TIMESTAMP(6)
PRC,POI_DATASET_DEFINITIONS,LAST_UPDATE_LOGIN,VARCHAR2
PRC,POI_DATASET_DEFINITIONS,OBJECT_VERSION_NUMBER,NUMBER
PRC,POI_DATASET_DEFINITIONS,ORA_SEED_SET1,VARCHAR2
PRC,POI_DATASET_DEFINITIONS,ORA_SEED_SET2,VARCHAR2
PRC,POI_DATASET_EXT_DEFINITIONS,DATASET_NAME,VARCHAR2
PRC,POI_DATASET_EXT_DEFINITIONS,EXTENDED_SELECT_CLAUSE,VARCHAR2
PRC,POI_DATASET_EXT_DEFINITIONS,EXTENDED_FROM_CLAUSE,VARCHAR2
PRC,POI_DATASET_EXT_DEFINITIONS,EXTENDED_WHERE_CLAUSE,VARCHAR2
PRC,POI_DATASET_EXT_DEFINITIONS,CREATION_DATE,TIMESTAMP(6)
PRC,POI_DATASET_EXT_DEFINITIONS,CREATED_BY,VARCHAR2
PRC,POI_DATASET_EXT_DEFINITIONS,LAST_UPDATED_BY,VARCHAR2
PRC,POI_DATASET_EXT_DEFINITIONS,LAST_UPDATE_DATE,TIMESTAMP(6)
PRC,POI_DATASET_EXT_DEFINITIONS,LAST_UPDATE_LOGIN,VARCHAR2
PRC,POI_DATASET_EXT_DEFINITIONS,OBJECT_VERSION_NUMBER,NUMBER
PRC,POI_DATASET_HEADERS,DATASET_NAME,VARCHAR2
PRC,POI_DATASET_HEADERS,SEEDED_DATASET,VARCHAR2
PRC,POI_DATASET_HEADERS,PURPOSE,VARCHAR2
PRC,POI_DATASET_HEADERS,LAST_USED_DATE,DATE
PRC,POI_DATASET_HEADERS,CREATION_DATE,TIMESTAMP(6)
PRC,POI_DATASET_HEADERS,CREATED_BY,VARCHAR2
PRC,POI_DATASET_HEADERS,LAST_UPDATE_DATE,TIMESTAMP(6)
PRC,POI_DATASET_HEADERS,LAST_UPDATE_LOGIN,VARCHAR2
PRC,POI_DATASET_HEADERS,LAST_UPDATED_BY,VARCHAR2
PRC,POI_DATASET_HEADERS,OBJECT_VERSION_NUMBER,NUMBER
PRC,POI_DATASET_HEADERS,ENTITY_ID,NUMBER
PRC,POI_DATASET_SOURCE_TABLES,DATASET_SRC_TAB_ID,NUMBER
PRC,POI_DATASET_SOURCE_TABLES,DATASET_NAME,VARCHAR2
PRC,POI_DATASET_SOURCE_TABLES,TABLE_NAME,VARCHAR2
PRC,POI_DATASET_SOURCE_TABLES,ALIAS_NAME,VARCHAR2
PRC,POI_DATASET_SOURCE_TABLES,JOIN_CONDITION,VARCHAR2
PRC,POI_DATASET_SOURCE_TABLES,ADDITIONAL_JOIN_TABLE,VARCHAR2
PRC,POI_DATASET_SOURCE_TABLES,TABLE_TYPE,VARCHAR2
PRC,POI_DATASET_SOURCE_TABLES,SEED_DATA_SOURCE,VARCHAR2
PRC,POI_DATASET_SOURCE_TABLES,CREATION_DATE,TIMESTAMP(6)
PRC,POI_DATASET_SOURCE_TABLES,CREATED_BY,VARCHAR2
PRC,POI_DATASET_SOURCE_TABLES,LAST_UPDATED_BY,VARCHAR2
PRC,POI_DATASET_SOURCE_TABLES,LAST_UPDATE_DATE,TIMESTAMP(6)
PRC,POI_DATASET_SOURCE_TABLES,LAST_UPDATE_LOGIN,VARCHAR2
PRC,POI_DATASET_SOURCE_TABLES,OBJECT_VERSION_NUMBER,NUMBER
PRC,POI_DATASET_SOURCE_TABLES,ORA_SEED_SET1,VARCHAR2
PRC,POI_DATASET_SOURCE_TABLES,ORA_SEED_SET2,VARCHAR2
PRC,POI_DEBUG_LOG,DEBUG_ID,NUMBER
PRC,POI_DEBUG_LOG,DEBUG_LEVEL,NUMBER
PRC,POI_DEBUG_LOG,DEBUG_MESSAGE,VARCHAR2
PRC,POI_DEBUG_LOG,CALLING_PROCEDURE,VARCHAR2
PRC,POI_DEBUG_LOG,TIME_STAMP,DATE
PRC,POI_DEBUG_LOG,SESSION_ID,NUMBER
PRC,POI_DEBUG_LOG,LAST_UPDATE_DATE,TIMESTAMP(6)
PRC,POI_DEBUG_LOG,LAST_UPDATED_BY,VARCHAR2
PRC,POI_DEBUG_LOG,LAST_UPDATE_LOGIN,VARCHAR2
PRC,POI_DEBUG_LOG,CREATION_DATE,TIMESTAMP(6)
PRC,POI_DEBUG_LOG,CREATED_BY,VARCHAR2
PRC,POI_DEBUG_LOG,OBJECT_VERSION_NUMBER,NUMBER
PRC,POI_GLOBAL_EXCLUDED_WORDS_V,KB_NAME,VARCHAR2
PRC,POI_GLOBAL_EXCLUDED_WORDS_V,EXCLUDED_WORD,VARCHAR2
PRC,POI_GLOBAL_EXCLUDED_WORDS_V,CREATED_BY,VARCHAR2
PRC,POI_GLOBAL_EXCLUDED_WORDS_V,CREATION_DATE,TIMESTAMP(6)
PRC,POI_GLOBAL_EXCLUDED_WORDS_V,LAST_UPDATED_BY,VARCHAR2
PRC,POI_GLOBAL_EXCLUDED_WORDS_V,LAST_UPDATE_DATE,TIMESTAMP(6)
PRC,POI_GLOBAL_EXCLUDED_WORDS_V,LAST_UPDATE_LOGIN,VARCHAR2
PRC,POI_GLOBAL_EXCLUDED_WORDS_V,OBJECT_VERSION_NUMBER,NUMBER
PRC,POI_H_MODELS,MODEL_NAME,VARCHAR2
PRC,POI_H_MODELS,TAXONOMY_ID,NUMBER
PRC,POI_H_MODELS,CREATION_DATE,TIMESTAMP(6)
PRC,POI_H_MODELS,TARGET_COLUMN,VARCHAR2
PRC,POI_H_MODELS,STATUS,VARCHAR2
PRC,POI_H_MODELS,BUILD_OPERATION_NAME,VARCHAR2
PRC,POI_H_MODELS,START_DATE,DATE
PRC,POI_H_MODELS,END_DATE,DATE
PRC,POI_H_MODELS,DATA_SOURCE_LISTS,VARCHAR2
PRC,POI_H_MODELS,ERROR_MESSAGE,VARCHAR2
PRC,POI_H_MODELS,CURRENT_STEP,VARCHAR2
PRC,POI_H_MODELS,CURRENT_STEP_PERCENT_COMPLETE,NUMBER
PRC,POI_H_MODELS,OPERATION_TYPE,VARCHAR2
PRC,POI_H_MODELS,TEST_OPERATION_NAME,VARCHAR2
PRC,POI_H_MODELS,CREATED_BY,VARCHAR2
PRC,POI_H_MODELS,LAST_UPDATED_BY,VARCHAR2
PRC,POI_H_MODELS,LAST_UPDATE_DATE,TIMESTAMP(6)
PRC,POI_H_MODELS,LAST_UPDATE_LOGIN,VARCHAR2
PRC,POI_H_MODELS,OBJECT_VERSION_NUMBER,NUMBER
PRC,POI_H_MODELS,PHRASE_ATTRIBUTE_LIST,VARCHAR2
PRC,POI_H_MODELS,MODEL_TRAIN_TBL,VARCHAR2
PRC,POI_H_MODELS,MODEL_DATASET_NAME,VARCHAR2
PRC,POI_H_MODELS,ENTITY_ID,NUMBER
PRC,POI_H_MODELS,JOB_ID,NUMBER
PRC,POI_H_MODELS,BUCKETED_MODEL_FLAG,VARCHAR2
PRC,POI_H_MODELS_HISTORY,MODEL_NAME,VARCHAR2
PRC,POI_H_MODELS_HISTORY,TAXONOMY_ID,NUMBER
PRC,POI_H_MODELS_HISTORY,CREATION_DATE,TIMESTAMP(6)
PRC,POI_H_MODELS_HISTORY,TARGET_COLUMN,VARCHAR2
PRC,POI_H_MODELS_HISTORY,STATUS,VARCHAR2
PRC,POI_H_MODELS_HISTORY,BUILD_OPERATION_NAME,VARCHAR2
PRC,POI_H_MODELS_HISTORY,START_DATE,DATE
PRC,POI_H_MODELS_HISTORY,END_DATE,DATE
PRC,POI_H_MODELS_HISTORY,DATA_SOURCE_LISTS,VARCHAR2
PRC,POI_H_MODELS_HISTORY,ERROR_MESSAGE,VARCHAR2
PRC,POI_H_MODELS_HISTORY,CURRENT_STEP,VARCHAR2
PRC,POI_H_MODELS_HISTORY,CURRENT_STEP_PERCENT_COMPLETE,NUMBER
PRC,POI_H_MODELS_HISTORY,OPERATION_TYPE,VARCHAR2
PRC,POI_H_MODELS_HISTORY,TEST_OPERATION_NAME,VARCHAR2
PRC,POI_H_MODELS_HISTORY,CREATED_BY,VARCHAR2
PRC,POI_H_MODELS_HISTORY,LAST_UPDATED_BY,VARCHAR2
PRC,POI_H_MODELS_HISTORY,LAST_UPDATE_DATE,TIMESTAMP(6)
PRC,POI_H_MODELS_HISTORY,LAST_UPDATE_LOGIN,VARCHAR2
PRC,POI_H_MODELS_HISTORY,OBJECT_VERSION_NUMBER,NUMBER
PRC,POI_H_MODELS_HISTORY,PHRASE_ATTRIBUTE_LIST,VARCHAR2
PRC,POI_H_MODELS_HISTORY,MODEL_TRAIN_TBL,VARCHAR2
PRC,POI_H_MODELS_HISTORY,MODEL_DATASET_NAME,VARCHAR2
PRC,POI_H_MODELS_HISTORY,JOB_ID,NUMBER
PRC,POI_KB_DATASETS,KB_NAME,VARCHAR2
PRC,POI_KB_DATASETS,CREATED_BY,VARCHAR2
PRC,POI_KB_DATASETS,DATASET_NAME,VARCHAR2
PRC,POI_KB_DATASETS,ACTIVE_FLAG,VARCHAR2
PRC,POI_KB_DATASETS,CREATION_DATE,TIMESTAMP(6)
PRC,POI_KB_DATASETS,LAST_UPDATED_BY,VARCHAR2
PRC,POI_KB_DATASETS,LAST_UPDATE_DATE,TIMESTAMP(6)
PRC,POI_KB_DATASETS,LAST_UPDATE_LOGIN,VARCHAR2
PRC,POI_KB_DATASETS,OBJECT_VERSION_NUMBER,NUMBER
PRC,POI_KB_EXCLUDED_WORDS,KB_NAME,VARCHAR2
PRC,POI_KB_EXCLUDED_WORDS,EXCLUDED_WORD,VARCHAR2
PRC,POI_KB_EXCLUDED_WORDS,CREATED_BY,VARCHAR2
PRC,POI_KB_EXCLUDED_WORDS,CREATION_DATE,TIMESTAMP(6)
